step_time,from,to,elapsed_time
5509.0,gneE1_0,gneE11_0,162.0
5509.0,gneE1_0,gneE11_0,155.0
5509.0,gneE1_0,gneE11_0,158.0
5509.0,gneE1_0,gneE11_0,160.0
5509.0,gneE1_0,gneE11_0,162.0
5509.0,gneE1_0,gneE11_0,155.0
5509.0,gneE1_0,gneE11_0,158.0
5509.0,gneE1_0,gneE11_0,160.0
5509.0,gneE1_0,gneE11_0,162.0
5509.0,gneE1_0,gneE11_0,155.0
5509.0,gneE1_0,gneE11_0,158.0
5509.0,gneE1_0,gneE11_0,160.0
5509.0,gneE1_0,gneE11_0,162.0
5510.0,gneE1_0,gneE11_0,156.0
5510.0,gneE1_0,gneE11_0,159.0
5510.0,gneE1_0,gneE11_0,161.0
5510.0,gneE1_0,gneE11_0,156.0
5510.0,gneE1_0,gneE11_0,159.0
5510.0,gneE1_0,gneE11_0,161.0
5510.0,gneE1_0,gneE11_0,156.0
5510.0,gneE1_0,gneE11_0,159.0
5510.0,gneE1_0,gneE11_0,161.0
5510.0,gneE1_0,gneE11_0,156.0
5510.0,gneE1_0,gneE11_0,159.0
5510.0,gneE1_0,gneE11_0,161.0
5510.0,gneE1_0,gneE11_0,156.0
5510.0,gneE1_0,gneE11_0,159.0
5510.0,gneE1_0,gneE11_0,161.0
5511.0,gneE1_0,gneE11_0,157.0
5511.0,gneE1_0,gneE11_0,160.0
5511.0,gneE1_0,gneE11_0,162.0
5511.0,gneE1_0,gneE11_0,157.0
5511.0,gneE1_0,gneE11_0,160.0
5511.0,gneE1_0,gneE11_0,162.0
5511.0,gneE1_0,gneE11_0,157.0
5511.0,gneE1_0,gneE11_0,160.0
5511.0,gneE1_0,gneE11_0,162.0
5511.0,gneE1_0,gneE11_0,157.0
5511.0,gneE1_0,gneE11_0,160.0
5511.0,gneE1_0,gneE11_0,162.0
5511.0,gneE1_0,gneE11_0,157.0
5511.0,gneE1_0,gneE11_0,160.0
5511.0,gneE1_0,gneE11_0,162.0
5512.0,gneE1_0,gneE11_0,156.0
5512.0,gneE1_0,gneE11_0,158.0
5512.0,gneE1_0,gneE11_0,161.0
5512.0,gneE1_0,gneE11_0,163.0
5512.0,gneE1_0,gneE11_0,156.0
5512.0,gneE1_0,gneE11_0,158.0
5512.0,gneE1_0,gneE11_0,161.0
5512.0,gneE1_0,gneE11_0,163.0
5512.0,gneE1_0,gneE11_0,156.0
5512.0,gneE1_0,gneE11_0,158.0
5512.0,gneE1_0,gneE11_0,161.0
5512.0,gneE1_0,gneE11_0,163.0
5512.0,gneE1_0,gneE11_0,156.0
5512.0,gneE1_0,gneE11_0,158.0
5512.0,gneE1_0,gneE11_0,161.0
5512.0,gneE1_0,gneE11_0,163.0
5513.0,gneE1_0,gneE11_0,157.0
5513.0,gneE1_0,gneE11_0,159.0
5513.0,gneE1_0,gneE11_0,162.0
5513.0,gneE1_0,gneE11_0,157.0
5513.0,gneE1_0,gneE11_0,159.0
5513.0,gneE1_0,gneE11_0,162.0
5513.0,gneE1_0,gneE11_0,157.0
5513.0,gneE1_0,gneE11_0,159.0
5513.0,gneE1_0,gneE11_0,162.0
5513.0,gneE1_0,gneE11_0,157.0
5513.0,gneE1_0,gneE11_0,159.0
5513.0,gneE1_0,gneE11_0,162.0
5514.0,gneE1_0,gneE11_0,158.0
5514.0,gneE1_0,gneE11_0,160.0
5514.0,gneE1_0,gneE11_0,163.0
5514.0,gneE1_0,gneE11_0,158.0
5514.0,gneE1_0,gneE11_0,160.0
5514.0,gneE1_0,gneE11_0,163.0
5514.0,gneE1_0,gneE11_0,158.0
5514.0,gneE1_0,gneE11_0,160.0
5514.0,gneE1_0,gneE11_0,163.0
5514.0,gneE1_0,gneE11_0,158.0
5514.0,gneE1_0,gneE11_0,160.0
5514.0,gneE1_0,gneE11_0,163.0
5514.0,gneE1_0,gneE11_0,158.0
5514.0,gneE1_0,gneE11_0,160.0
5514.0,gneE1_0,gneE11_0,163.0
5515.0,gneE1_0,gneE11_0,156.0
5515.0,gneE1_0,gneE11_0,159.0
5515.0,gneE1_0,gneE11_0,161.0
5515.0,gneE1_0,gneE11_0,164.0
5515.0,gneE1_0,gneE11_0,156.0
5515.0,gneE1_0,gneE11_0,159.0
5515.0,gneE1_0,gneE11_0,161.0
5515.0,gneE1_0,gneE11_0,164.0
5515.0,gneE1_0,gneE11_0,156.0
5515.0,gneE1_0,gneE11_0,159.0
5515.0,gneE1_0,gneE11_0,161.0
5515.0,gneE1_0,gneE11_0,164.0
5515.0,gneE1_0,gneE11_0,156.0
5515.0,gneE1_0,gneE11_0,159.0
5515.0,gneE1_0,gneE11_0,161.0
5515.0,gneE1_0,gneE11_0,164.0
5516.0,gneE1_0,gneE11_0,157.0
5516.0,gneE1_0,gneE11_0,160.0
5516.0,gneE1_0,gneE11_0,162.0
5516.0,gneE1_0,gneE11_0,157.0
5516.0,gneE1_0,gneE11_0,160.0
5516.0,gneE1_0,gneE11_0,162.0
5516.0,gneE1_0,gneE11_0,157.0
5516.0,gneE1_0,gneE11_0,160.0
5516.0,gneE1_0,gneE11_0,162.0
5516.0,gneE1_0,gneE11_0,157.0
5516.0,gneE1_0,gneE11_0,160.0
5516.0,gneE1_0,gneE11_0,162.0
5517.0,gneE1_0,gneE11_0,155.0
5517.0,gneE1_0,gneE11_0,158.0
5517.0,gneE1_0,gneE11_0,161.0
5517.0,gneE1_0,gneE11_0,163.0
5517.0,gneE1_0,gneE11_0,155.0
5517.0,gneE1_0,gneE11_0,158.0
5517.0,gneE1_0,gneE11_0,161.0
5517.0,gneE1_0,gneE11_0,163.0
5517.0,gneE1_0,gneE11_0,155.0
5517.0,gneE1_0,gneE11_0,158.0
5517.0,gneE1_0,gneE11_0,161.0
5517.0,gneE1_0,gneE11_0,163.0
5517.0,gneE1_0,gneE11_0,155.0
5517.0,gneE1_0,gneE11_0,158.0
5517.0,gneE1_0,gneE11_0,161.0
5517.0,gneE1_0,gneE11_0,163.0
5518.0,gneE1_0,gneE11_0,156.0
5518.0,gneE1_0,gneE11_0,159.0
5518.0,gneE1_0,gneE11_0,162.0
5518.0,gneE1_0,gneE11_0,164.0
5518.0,gneE1_0,gneE11_0,156.0
5518.0,gneE1_0,gneE11_0,159.0
5518.0,gneE1_0,gneE11_0,162.0
5518.0,gneE1_0,gneE11_0,164.0
5518.0,gneE1_0,gneE11_0,156.0
5518.0,gneE1_0,gneE11_0,159.0
5518.0,gneE1_0,gneE11_0,162.0
5518.0,gneE1_0,gneE11_0,164.0
5519.0,gneE1_0,gneE11_0,157.0
5519.0,gneE1_0,gneE11_0,160.0
5519.0,gneE1_0,gneE11_0,163.0
5519.0,gneE1_0,gneE11_0,157.0
5519.0,gneE1_0,gneE11_0,160.0
5519.0,gneE1_0,gneE11_0,163.0
5519.0,gneE1_0,gneE11_0,157.0
5519.0,gneE1_0,gneE11_0,160.0
5519.0,gneE1_0,gneE11_0,163.0
5520.0,gneE1_0,gneE11_0,154.0
5520.0,gneE1_0,gneE11_0,158.0
5520.0,gneE1_0,gneE11_0,161.0
5520.0,gneE1_0,gneE11_0,164.0
5520.0,gneE1_0,gneE11_0,154.0
5520.0,gneE1_0,gneE11_0,158.0
5520.0,gneE1_0,gneE11_0,161.0
5520.0,gneE1_0,gneE11_0,164.0
5520.0,gneE1_0,gneE11_0,154.0
5520.0,gneE1_0,gneE11_0,158.0
5520.0,gneE1_0,gneE11_0,161.0
5520.0,gneE1_0,gneE11_0,164.0
5521.0,gneE1_0,gneE11_0,155.0
5521.0,gneE1_0,gneE11_0,159.0
5521.0,gneE1_0,gneE11_0,162.0
5521.0,gneE1_0,gneE11_0,165.0
5521.0,gneE1_0,gneE11_0,155.0
5521.0,gneE1_0,gneE11_0,159.0
5521.0,gneE1_0,gneE11_0,162.0
5521.0,gneE1_0,gneE11_0,165.0
5521.0,gneE1_0,gneE11_0,155.0
5521.0,gneE1_0,gneE11_0,159.0
5521.0,gneE1_0,gneE11_0,162.0
5521.0,gneE1_0,gneE11_0,165.0
5522.0,gneE1_0,gneE11_0,156.0
5522.0,gneE1_0,gneE11_0,160.0
5522.0,gneE1_0,gneE11_0,163.0
5522.0,gneE1_0,gneE11_0,156.0
5522.0,gneE1_0,gneE11_0,160.0
5522.0,gneE1_0,gneE11_0,163.0
5523.0,gneE1_0,gneE11_0,154.0
5523.0,gneE1_0,gneE11_0,157.0
5523.0,gneE1_0,gneE11_0,161.0
5523.0,gneE1_0,gneE11_0,164.0
5523.0,gneE1_0,gneE11_0,154.0
5523.0,gneE1_0,gneE11_0,157.0
5523.0,gneE1_0,gneE11_0,161.0
5523.0,gneE1_0,gneE11_0,164.0
5524.0,gneE1_0,gneE11_0,155.0
5524.0,gneE1_0,gneE11_0,158.0
5524.0,gneE1_0,gneE11_0,162.0
5524.0,gneE1_0,gneE11_0,165.0
5524.0,gneE1_0,gneE11_0,155.0
5524.0,gneE1_0,gneE11_0,158.0
5524.0,gneE1_0,gneE11_0,162.0
5524.0,gneE1_0,gneE11_0,165.0
5525.0,gneE1_0,gneE11_0,156.0
5525.0,gneE1_0,gneE11_0,159.0
5525.0,gneE1_0,gneE11_0,163.0
5525.0,gneE1_0,gneE11_0,156.0
5525.0,gneE1_0,gneE11_0,159.0
5525.0,gneE1_0,gneE11_0,163.0
5526.0,gneE1_0,gneE11_0,154.0
5526.0,gneE1_0,gneE11_0,157.0
5526.0,gneE1_0,gneE11_0,160.0
5526.0,gneE1_0,gneE11_0,164.0
5526.0,gneE1_0,gneE11_0,154.0
5526.0,gneE1_0,gneE11_0,157.0
5526.0,gneE1_0,gneE11_0,160.0
5526.0,gneE1_0,gneE11_0,164.0
5527.0,gneE1_0,gneE11_0,155.0
5527.0,gneE1_0,gneE11_0,158.0
5527.0,gneE1_0,gneE11_0,161.0
5527.0,gneE1_0,gneE11_0,165.0
5528.0,gneE1_0,gneE11_0,153.0
5528.0,gneE1_0,gneE11_0,156.0
5528.0,gneE1_0,gneE11_0,159.0
5528.0,gneE1_0,gneE11_0,162.0
5529.0,gneE1_0,gneE11_0,154.0
5529.0,gneE1_0,gneE11_0,157.0
5529.0,gneE1_0,gneE11_0,160.0
5529.0,gneE1_0,gneE11_0,163.0
5530.0,gneE1_0,gneE11_0,155.0
5530.0,gneE1_0,gneE11_0,158.0
5530.0,gneE1_0,gneE11_0,161.0
5530.0,gneE1_0,gneE11_0,164.0
5606.0,-gneE9_0,gneE3_0,69.0
5606.0,-gneE9_0,gneE3_0,84.0
5606.0,-gneE9_0,gneE3_0,89.0
5606.0,-gneE9_0,gneE3_0,92.0
5607.0,gneE1_0,gneE11_0,158.0
5607.0,gneE1_0,gneE11_0,158.0
5607.0,gneE1_0,gneE11_0,158.0
5607.0,gneE1_0,gneE11_0,158.0
5607.0,-gneE9_0,gneE3_0,66.0
5607.0,-gneE9_0,gneE3_0,70.0
5607.0,-gneE9_0,gneE3_0,85.0
5607.0,-gneE9_0,gneE3_0,90.0
5608.0,gneE1_0,gneE11_0,159.0
5608.0,gneE1_0,gneE11_0,159.0
5608.0,gneE1_0,gneE11_0,159.0
5608.0,gneE1_0,gneE11_0,159.0
5608.0,-gneE9_0,gneE3_0,67.0
5608.0,-gneE9_0,gneE3_0,71.0
5608.0,-gneE9_0,gneE3_0,86.0
5608.0,-gneE9_0,gneE3_0,91.0
5608.0,-gneE9_0,gneE3_0,67.0
5608.0,-gneE9_0,gneE3_0,71.0
5608.0,-gneE9_0,gneE3_0,86.0
5608.0,-gneE9_0,gneE3_0,91.0
5609.0,gneE1_0,gneE11_0,157.0
5609.0,gneE1_0,gneE11_0,160.0
5609.0,gneE1_0,gneE11_0,157.0
5609.0,gneE1_0,gneE11_0,160.0
5609.0,gneE1_0,gneE11_0,157.0
5609.0,gneE1_0,gneE11_0,160.0
5609.0,gneE1_0,gneE11_0,157.0
5609.0,gneE1_0,gneE11_0,160.0
5609.0,-gneE9_0,gneE3_0,68.0
5609.0,-gneE9_0,gneE3_0,72.0
5609.0,-gneE9_0,gneE3_0,87.0
5609.0,-gneE9_0,gneE3_0,92.0
5609.0,-gneE9_0,gneE3_0,68.0
5609.0,-gneE9_0,gneE3_0,72.0
5609.0,-gneE9_0,gneE3_0,87.0
5609.0,-gneE9_0,gneE3_0,92.0
5610.0,gneE1_0,gneE11_0,158.0
5610.0,gneE1_0,gneE11_0,161.0
5610.0,gneE1_0,gneE11_0,158.0
5610.0,gneE1_0,gneE11_0,161.0
5610.0,gneE1_0,gneE11_0,158.0
5610.0,gneE1_0,gneE11_0,161.0
5610.0,gneE1_0,gneE11_0,158.0
5610.0,gneE1_0,gneE11_0,161.0
5610.0,-gneE9_0,gneE3_0,69.0
5610.0,-gneE9_0,gneE3_0,73.0
5610.0,-gneE9_0,gneE3_0,88.0
5610.0,-gneE9_0,gneE3_0,69.0
5610.0,-gneE9_0,gneE3_0,73.0
5610.0,-gneE9_0,gneE3_0,88.0
5611.0,gneE1_0,gneE11_0,159.0
5611.0,gneE1_0,gneE11_0,162.0
5611.0,gneE1_0,gneE11_0,159.0
5611.0,gneE1_0,gneE11_0,162.0
5611.0,gneE1_0,gneE11_0,159.0
5611.0,gneE1_0,gneE11_0,162.0
5611.0,gneE1_0,gneE11_0,159.0
5611.0,gneE1_0,gneE11_0,162.0
5611.0,-gneE9_0,gneE3_0,70.0
5611.0,-gneE9_0,gneE3_0,74.0
5611.0,-gneE9_0,gneE3_0,89.0
5611.0,-gneE9_0,gneE3_0,70.0
5611.0,-gneE9_0,gneE3_0,74.0
5611.0,-gneE9_0,gneE3_0,89.0
5611.0,-gneE9_0,gneE3_0,70.0
5611.0,-gneE9_0,gneE3_0,74.0
5611.0,-gneE9_0,gneE3_0,89.0
5612.0,gneE1_0,gneE11_0,160.0
5612.0,gneE1_0,gneE11_0,163.0
5612.0,gneE1_0,gneE11_0,160.0
5612.0,gneE1_0,gneE11_0,163.0
5612.0,gneE1_0,gneE11_0,160.0
5612.0,gneE1_0,gneE11_0,163.0
5612.0,gneE1_0,gneE11_0,160.0
5612.0,gneE1_0,gneE11_0,163.0
5612.0,-gneE9_0,gneE3_0,71.0
5612.0,-gneE9_0,gneE3_0,75.0
5612.0,-gneE9_0,gneE3_0,71.0
5612.0,-gneE9_0,gneE3_0,75.0
5612.0,-gneE9_0,gneE3_0,71.0
5612.0,-gneE9_0,gneE3_0,75.0
5613.0,gneE1_0,gneE11_0,157.0
5613.0,gneE1_0,gneE11_0,161.0
5613.0,gneE1_0,gneE11_0,164.0
5613.0,gneE1_0,gneE11_0,157.0
5613.0,gneE1_0,gneE11_0,161.0
5613.0,gneE1_0,gneE11_0,164.0
5613.0,gneE1_0,gneE11_0,157.0
5613.0,gneE1_0,gneE11_0,161.0
5613.0,gneE1_0,gneE11_0,164.0
5613.0,gneE1_0,gneE11_0,157.0
5613.0,gneE1_0,gneE11_0,161.0
5613.0,gneE1_0,gneE11_0,164.0
5613.0,-gneE9_0,gneE3_0,72.0
5613.0,-gneE9_0,gneE3_0,76.0
5613.0,-gneE9_0,gneE3_0,72.0
5613.0,-gneE9_0,gneE3_0,76.0
5613.0,-gneE9_0,gneE3_0,72.0
5613.0,-gneE9_0,gneE3_0,76.0
5613.0,-gneE9_0,gneE3_0,72.0
5613.0,-gneE9_0,gneE3_0,76.0
5614.0,gneE1_0,gneE11_0,158.0
5614.0,gneE1_0,gneE11_0,162.0
5614.0,gneE1_0,gneE11_0,165.0
5614.0,gneE1_0,gneE11_0,158.0
5614.0,gneE1_0,gneE11_0,162.0
5614.0,gneE1_0,gneE11_0,165.0
5614.0,gneE1_0,gneE11_0,158.0
5614.0,gneE1_0,gneE11_0,162.0
5614.0,gneE1_0,gneE11_0,165.0
5614.0,gneE1_0,gneE11_0,158.0
5614.0,gneE1_0,gneE11_0,162.0
5614.0,gneE1_0,gneE11_0,165.0
5614.0,-gneE9_0,gneE3_0,73.0
5614.0,-gneE9_0,gneE3_0,77.0
5614.0,-gneE9_0,gneE3_0,73.0
5614.0,-gneE9_0,gneE3_0,77.0
5614.0,-gneE9_0,gneE3_0,73.0
5614.0,-gneE9_0,gneE3_0,77.0
5614.0,-gneE9_0,gneE3_0,73.0
5614.0,-gneE9_0,gneE3_0,77.0
5615.0,gneE1_0,gneE11_0,156.0
5615.0,gneE1_0,gneE11_0,159.0
5615.0,gneE1_0,gneE11_0,163.0
5615.0,gneE1_0,gneE11_0,166.0
5615.0,gneE1_0,gneE11_0,156.0
5615.0,gneE1_0,gneE11_0,159.0
5615.0,gneE1_0,gneE11_0,163.0
5615.0,gneE1_0,gneE11_0,166.0
5615.0,gneE1_0,gneE11_0,156.0
5615.0,gneE1_0,gneE11_0,159.0
5615.0,gneE1_0,gneE11_0,163.0
5615.0,gneE1_0,gneE11_0,166.0
5615.0,gneE1_0,gneE11_0,156.0
5615.0,gneE1_0,gneE11_0,159.0
5615.0,gneE1_0,gneE11_0,163.0
5615.0,gneE1_0,gneE11_0,166.0
5615.0,-gneE9_0,gneE3_0,74.0
5615.0,-gneE9_0,gneE3_0,74.0
5615.0,-gneE9_0,gneE3_0,74.0
5616.0,gneE1_0,gneE11_0,157.0
5616.0,gneE1_0,gneE11_0,160.0
5616.0,gneE1_0,gneE11_0,164.0
5616.0,gneE1_0,gneE11_0,167.0
5616.0,gneE1_0,gneE11_0,157.0
5616.0,gneE1_0,gneE11_0,160.0
5616.0,gneE1_0,gneE11_0,164.0
5616.0,gneE1_0,gneE11_0,167.0
5616.0,gneE1_0,gneE11_0,157.0
5616.0,gneE1_0,gneE11_0,160.0
5616.0,gneE1_0,gneE11_0,164.0
5616.0,gneE1_0,gneE11_0,167.0
5616.0,gneE1_0,gneE11_0,157.0
5616.0,gneE1_0,gneE11_0,160.0
5616.0,gneE1_0,gneE11_0,164.0
5616.0,gneE1_0,gneE11_0,167.0
5616.0,-gneE9_0,gneE3_0,75.0
5616.0,-gneE9_0,gneE3_0,75.0
5616.0,-gneE9_0,gneE3_0,75.0
5616.0,-gneE9_0,gneE3_0,75.0
5617.0,gneE1_0,gneE11_0,158.0
5617.0,gneE1_0,gneE11_0,161.0
5617.0,gneE1_0,gneE11_0,165.0
5617.0,gneE1_0,gneE11_0,158.0
5617.0,gneE1_0,gneE11_0,161.0
5617.0,gneE1_0,gneE11_0,165.0
5617.0,gneE1_0,gneE11_0,158.0
5617.0,gneE1_0,gneE11_0,161.0
5617.0,gneE1_0,gneE11_0,165.0
5617.0,-gneE9_0,gneE3_0,76.0
5617.0,-gneE9_0,gneE3_0,76.0
5617.0,-gneE9_0,gneE3_0,76.0
5618.0,gneE1_0,gneE11_0,157.0
5618.0,gneE1_0,gneE11_0,159.0
5618.0,gneE1_0,gneE11_0,162.0
5618.0,gneE1_0,gneE11_0,166.0
5618.0,gneE1_0,gneE11_0,157.0
5618.0,gneE1_0,gneE11_0,159.0
5618.0,gneE1_0,gneE11_0,162.0
5618.0,gneE1_0,gneE11_0,166.0
5618.0,gneE1_0,gneE11_0,157.0
5618.0,gneE1_0,gneE11_0,159.0
5618.0,gneE1_0,gneE11_0,162.0
5618.0,gneE1_0,gneE11_0,166.0
5618.0,gneE1_0,gneE11_0,157.0
5618.0,gneE1_0,gneE11_0,159.0
5618.0,gneE1_0,gneE11_0,162.0
5618.0,gneE1_0,gneE11_0,166.0
5619.0,gneE1_0,gneE11_0,158.0
5619.0,gneE1_0,gneE11_0,160.0
5619.0,gneE1_0,gneE11_0,163.0
5619.0,gneE1_0,gneE11_0,167.0
5619.0,gneE1_0,gneE11_0,158.0
5619.0,gneE1_0,gneE11_0,160.0
5619.0,gneE1_0,gneE11_0,163.0
5619.0,gneE1_0,gneE11_0,167.0
5619.0,gneE1_0,gneE11_0,158.0
5619.0,gneE1_0,gneE11_0,160.0
5619.0,gneE1_0,gneE11_0,163.0
5619.0,gneE1_0,gneE11_0,167.0
5619.0,gneE1_0,gneE11_0,158.0
5619.0,gneE1_0,gneE11_0,160.0
5619.0,gneE1_0,gneE11_0,163.0
5619.0,gneE1_0,gneE11_0,167.0
5620.0,gneE1_0,gneE11_0,159.0
5620.0,gneE1_0,gneE11_0,161.0
5620.0,gneE1_0,gneE11_0,164.0
5620.0,gneE1_0,gneE11_0,159.0
5620.0,gneE1_0,gneE11_0,161.0
5620.0,gneE1_0,gneE11_0,164.0
5620.0,gneE1_0,gneE11_0,159.0
5620.0,gneE1_0,gneE11_0,161.0
5620.0,gneE1_0,gneE11_0,164.0
5620.0,gneE1_0,gneE11_0,159.0
5620.0,gneE1_0,gneE11_0,161.0
5620.0,gneE1_0,gneE11_0,164.0
5621.0,gneE1_0,gneE11_0,156.0
5621.0,gneE1_0,gneE11_0,160.0
5621.0,gneE1_0,gneE11_0,162.0
5621.0,gneE1_0,gneE11_0,165.0
5621.0,gneE1_0,gneE11_0,156.0
5621.0,gneE1_0,gneE11_0,160.0
5621.0,gneE1_0,gneE11_0,162.0
5621.0,gneE1_0,gneE11_0,165.0
5621.0,gneE1_0,gneE11_0,156.0
5621.0,gneE1_0,gneE11_0,160.0
5621.0,gneE1_0,gneE11_0,162.0
5621.0,gneE1_0,gneE11_0,165.0
5621.0,gneE1_0,gneE11_0,156.0
5621.0,gneE1_0,gneE11_0,160.0
5621.0,gneE1_0,gneE11_0,162.0
5621.0,gneE1_0,gneE11_0,165.0
5622.0,gneE1_0,gneE11_0,157.0
5622.0,gneE1_0,gneE11_0,161.0
5622.0,gneE1_0,gneE11_0,163.0
5622.0,gneE1_0,gneE11_0,166.0
5622.0,gneE1_0,gneE11_0,157.0
5622.0,gneE1_0,gneE11_0,161.0
5622.0,gneE1_0,gneE11_0,163.0
5622.0,gneE1_0,gneE11_0,166.0
5622.0,gneE1_0,gneE11_0,157.0
5622.0,gneE1_0,gneE11_0,161.0
5622.0,gneE1_0,gneE11_0,163.0
5622.0,gneE1_0,gneE11_0,166.0
5622.0,gneE1_0,gneE11_0,157.0
5622.0,gneE1_0,gneE11_0,161.0
5622.0,gneE1_0,gneE11_0,163.0
5622.0,gneE1_0,gneE11_0,166.0
5623.0,gneE1_0,gneE11_0,155.0
5623.0,gneE1_0,gneE11_0,158.0
5623.0,gneE1_0,gneE11_0,162.0
5623.0,gneE1_0,gneE11_0,164.0
5623.0,gneE1_0,gneE11_0,155.0
5623.0,gneE1_0,gneE11_0,158.0
5623.0,gneE1_0,gneE11_0,162.0
5623.0,gneE1_0,gneE11_0,164.0
5623.0,gneE1_0,gneE11_0,155.0
5623.0,gneE1_0,gneE11_0,158.0
5623.0,gneE1_0,gneE11_0,162.0
5623.0,gneE1_0,gneE11_0,164.0
5623.0,gneE1_0,gneE11_0,155.0
5623.0,gneE1_0,gneE11_0,158.0
5623.0,gneE1_0,gneE11_0,162.0
5623.0,gneE1_0,gneE11_0,164.0
5624.0,gneE1_0,gneE11_0,156.0
5624.0,gneE1_0,gneE11_0,159.0
5624.0,gneE1_0,gneE11_0,163.0
5624.0,gneE1_0,gneE11_0,165.0
5624.0,gneE1_0,gneE11_0,156.0
5624.0,gneE1_0,gneE11_0,159.0
5624.0,gneE1_0,gneE11_0,163.0
5624.0,gneE1_0,gneE11_0,165.0
5624.0,gneE1_0,gneE11_0,156.0
5624.0,gneE1_0,gneE11_0,159.0
5624.0,gneE1_0,gneE11_0,163.0
5624.0,gneE1_0,gneE11_0,165.0
5624.0,gneE1_0,gneE11_0,156.0
5624.0,gneE1_0,gneE11_0,159.0
5624.0,gneE1_0,gneE11_0,163.0
5624.0,gneE1_0,gneE11_0,165.0
5625.0,gneE1_0,gneE11_0,157.0
5625.0,gneE1_0,gneE11_0,160.0
5625.0,gneE1_0,gneE11_0,164.0
5625.0,gneE1_0,gneE11_0,157.0
5625.0,gneE1_0,gneE11_0,160.0
5625.0,gneE1_0,gneE11_0,164.0
5625.0,gneE1_0,gneE11_0,157.0
5625.0,gneE1_0,gneE11_0,160.0
5625.0,gneE1_0,gneE11_0,164.0
5625.0,gneE1_0,gneE11_0,157.0
5625.0,gneE1_0,gneE11_0,160.0
5625.0,gneE1_0,gneE11_0,164.0
5626.0,gneE1_0,gneE11_0,155.0
5626.0,gneE1_0,gneE11_0,158.0
5626.0,gneE1_0,gneE11_0,161.0
5626.0,gneE1_0,gneE11_0,165.0
5626.0,gneE1_0,gneE11_0,155.0
5626.0,gneE1_0,gneE11_0,158.0
5626.0,gneE1_0,gneE11_0,161.0
5626.0,gneE1_0,gneE11_0,165.0
5626.0,gneE1_0,gneE11_0,155.0
5626.0,gneE1_0,gneE11_0,158.0
5626.0,gneE1_0,gneE11_0,161.0
5626.0,gneE1_0,gneE11_0,165.0
5626.0,gneE1_0,gneE11_0,155.0
5626.0,gneE1_0,gneE11_0,158.0
5626.0,gneE1_0,gneE11_0,161.0
5626.0,gneE1_0,gneE11_0,165.0
5627.0,gneE1_0,gneE11_0,156.0
5627.0,gneE1_0,gneE11_0,159.0
5627.0,gneE1_0,gneE11_0,162.0
5627.0,gneE1_0,gneE11_0,166.0
5627.0,gneE1_0,gneE11_0,156.0
5627.0,gneE1_0,gneE11_0,159.0
5627.0,gneE1_0,gneE11_0,162.0
5627.0,gneE1_0,gneE11_0,166.0
5627.0,gneE1_0,gneE11_0,156.0
5627.0,gneE1_0,gneE11_0,159.0
5627.0,gneE1_0,gneE11_0,162.0
5627.0,gneE1_0,gneE11_0,166.0
5627.0,gneE1_0,gneE11_0,156.0
5627.0,gneE1_0,gneE11_0,159.0
5627.0,gneE1_0,gneE11_0,162.0
5627.0,gneE1_0,gneE11_0,166.0
5628.0,gneE1_0,gneE11_0,157.0
5628.0,gneE1_0,gneE11_0,160.0
5628.0,gneE1_0,gneE11_0,163.0
5628.0,gneE1_0,gneE11_0,157.0
5628.0,gneE1_0,gneE11_0,160.0
5628.0,gneE1_0,gneE11_0,163.0
5628.0,gneE1_0,gneE11_0,157.0
5628.0,gneE1_0,gneE11_0,160.0
5628.0,gneE1_0,gneE11_0,163.0
5628.0,gneE1_0,gneE11_0,157.0
5628.0,gneE1_0,gneE11_0,160.0
5628.0,gneE1_0,gneE11_0,163.0
5629.0,gneE1_0,gneE11_0,158.0
5629.0,gneE1_0,gneE11_0,161.0
5629.0,gneE1_0,gneE11_0,164.0
5629.0,gneE1_0,gneE11_0,158.0
5629.0,gneE1_0,gneE11_0,161.0
5629.0,gneE1_0,gneE11_0,164.0
5629.0,gneE1_0,gneE11_0,158.0
5629.0,gneE1_0,gneE11_0,161.0
5629.0,gneE1_0,gneE11_0,164.0
5629.0,gneE1_0,gneE11_0,158.0
5629.0,gneE1_0,gneE11_0,161.0
5629.0,gneE1_0,gneE11_0,164.0
5630.0,gneE1_0,gneE11_0,156.0
5630.0,gneE1_0,gneE11_0,159.0
5630.0,gneE1_0,gneE11_0,162.0
5630.0,gneE1_0,gneE11_0,165.0
5630.0,gneE1_0,gneE11_0,156.0
5630.0,gneE1_0,gneE11_0,159.0
5630.0,gneE1_0,gneE11_0,162.0
5630.0,gneE1_0,gneE11_0,165.0
5630.0,gneE1_0,gneE11_0,156.0
5630.0,gneE1_0,gneE11_0,159.0
5630.0,gneE1_0,gneE11_0,162.0
5630.0,gneE1_0,gneE11_0,165.0
5630.0,gneE1_0,gneE11_0,156.0
5630.0,gneE1_0,gneE11_0,159.0
5630.0,gneE1_0,gneE11_0,162.0
5630.0,gneE1_0,gneE11_0,165.0
5631.0,gneE1_0,gneE11_0,157.0
5631.0,gneE1_0,gneE11_0,160.0
5631.0,gneE1_0,gneE11_0,163.0
5631.0,gneE1_0,gneE11_0,157.0
5631.0,gneE1_0,gneE11_0,160.0
5631.0,gneE1_0,gneE11_0,163.0
5631.0,gneE1_0,gneE11_0,157.0
5631.0,gneE1_0,gneE11_0,160.0
5631.0,gneE1_0,gneE11_0,163.0
